Page location,Page title,Total users,Views,Sessions,url_path
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwdGRjcAOAv9tjbGNrA4C_kWV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmeJ5IcFcnQDCBeYL9e8JqQEC1DSxYUqNizAXh7s_Rz8o_Gc55oDILpJX4Ix_aem_rrS3ax6j-TAKhdeYNzbcqA&brid=150FoGN4PTSW4oatbibaRw,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,6.0,5.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwdGRzaAOERk5jbGNrA4RGB2V4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHnRddBOmn-aZedNOZziMtxaw1Gfx87W2juTTEDkOsn-v9a1LoI0Krzo94qAS_aem_91sYwTzsAB6ONO_GXQlDog,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwY2xjawODUGtleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA80MDk5NjI2MjMwODU2MDkAAR4fXKaI3Uk3CV4xidOrAMhbPSQYmeUMkupLqJroMkxlVJPuRpas9-c4NqyaOw_aem_wHu0ZMN_RTeiZPJx5cMsvw,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,5.0,4.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZnRzaAN_iVtleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe9s5FRtvNJQ3FwAZUUXKE1018iUHMO1od516WU-QpuJfOyZuMIVrdEKwV3T4_aem_v9q-lsBCfAiGQENGcPooUg,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,6.0,4.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZnRzaAN_kAFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEep72sLtNECDbuXF8nc06CUfb_jWExi-GKQO-71Or-Tj7EoWXMfEBb0fJGPbQ_aem_WhgUlVHeyiX8EOJheCxMGQ,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHsmXlG_VFMEA3dNrwsKdfOdjbcnYFv3lJ2-B4oJuhqeeqtc6YsJsxtkAre7__aem_ZmFrZWR1bW15MTZieXRlcw,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,4.0,5.0,5.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/enforcement-action/british-airways-plc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/british-airways-plc
https://otc-cta.gc.ca/eng/enforcement-action/british-airways-plc-1,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/british-airways-plc-1
https://otc-cta.gc.ca/eng/enforcement-action/canadian-360-inc-0,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/canadian-360-inc-0
https://otc-cta.gc.ca/eng/enforcement-action/carlson-wagonlit-travel-cwtvacationsca,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/carlson-wagonlit-travel-cwtvacationsca
https://otc-cta.gc.ca/eng/enforcement-action/cki-air-services-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/cki-air-services-inc
https://otc-cta.gc.ca/eng/enforcement-action/cubana-aviacion-sa-0,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/cubana-aviacion-sa-0
https://otc-cta.gc.ca/eng/enforcement-action/europe-airpost,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/europe-airpost
https://otc-cta.gc.ca/eng/enforcement-action/flair-airlines-ltd,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/flair-airlines-ltd
https://otc-cta.gc.ca/eng/enforcement-action/japan-airlines-international-co-ltd,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/japan-airlines-international-co-ltd
https://otc-cta.gc.ca/eng/enforcement-action/koninklijke-luchtvaart-maatschappij-klm-royal-dutch-airlines-0,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/koninklijke-luchtvaart-maatschappij-klm-royal-dutch-airlines-0
https://otc-cta.gc.ca/eng/enforcement-action/melaire-ltd,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/melaire-ltd
https://otc-cta.gc.ca/eng/enforcement-action/miami-air-international-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/miami-air-international-inc
https://otc-cta.gc.ca/eng/enforcement-action/pal-airlines-ltd-provincial-airlines,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/pal-airlines-ltd-provincial-airlines
https://otc-cta.gc.ca/eng/enforcement-action/propair-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/propair-inc
https://otc-cta.gc.ca/eng/enforcement-action/qantas-airways-limited,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/qantas-airways-limited
https://otc-cta.gc.ca/eng/enforcement-action/sata-internacional-servicos-e-transportes-aereos-sa-0,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/sata-internacional-servicos-e-transportes-aereos-sa-0
https://otc-cta.gc.ca/eng/enforcement-action/short-hills-aviation-services-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/short-hills-aviation-services-inc
https://otc-cta.gc.ca/eng/enforcement-action/sichuan-airlines-co-ltd,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/sichuan-airlines-co-ltd
https://otc-cta.gc.ca/eng/enforcement-action/swiss-international-air-lines-ltd-0,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/swiss-international-air-lines-ltd-0
https://otc-cta.gc.ca/eng/enforcement-action/talon-air-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/talon-air-inc
https://otc-cta.gc.ca/eng/enforcement-action/transaero-airlines,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/transaero-airlines
https://otc-cta.gc.ca/eng/enforcement-action/transportes-aereos-portugueses-sa,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/transportes-aereos-portugueses-sa
https://otc-cta.gc.ca/eng/enforcement-action/travel-service,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/travel-service
https://otc-cta.gc.ca/eng/enforcement-action/travelzoo-inc,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/travelzoo-inc
https://otc-cta.gc.ca/eng/enforcement-action/visions-helicopters-ltd,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/visions-helicopters-ltd
https://otc-cta.gc.ca/eng/enforcement-action/z-air,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/enforcement-action/z-air
https://otc-cta.gc.ca/eng/forward-regulatory-plan-2021-2023-accessible-transportation-planning-and-reporting-regulations,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/forward-regulatory-plan-2021-2023-accessible-transportation-planning-and-reporting-regulations
https://otc-cta.gc.ca/eng/forward-regulatory-plan-2021-2023-amendments-accessible-transportation-persons-disabilities,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/forward-regulatory-plan-2021-2023-amendments-accessible-transportation-persons-disabilities
https://otc-cta.gc.ca/eng/forward-regulatory-plan-2021-2023-minor-amendments-air-enforcement-related-regulations,Access denied | Canadian Transportation Agency,4.0,4.0,4.0,/forward-regulatory-plan-2021-2023-minor-amendments-air-enforcement-related-regulations
https://otc-cta.gc.ca/eng/national-transportation-system?%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=,National transportation system | Canadian Transportation Agency,4.0,22.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/national-transportation-system?%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=true,National transportation system | Canadian Transportation Agency,4.0,24.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/national-transportation-system?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,National transportation system | Canadian Transportation Agency,4.0,12.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/national-transportation-system?wbdisable%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=true,National transportation system | Canadian Transportation Agency,4.0,22.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/national-transportation-system?wbdisable=%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E,National transportation system | Canadian Transportation Agency,4.0,24.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/national-transportation-system?wbdisable=1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,National transportation system | Canadian Transportation Agency,4.0,11.0,4.0,/national-transportation-system
https://otc-cta.gc.ca/eng/notices-rail-line-discontinuance?fbclid=IwZnRzaAN_cnFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEePVVLAWATqEb4lOxAgAmgrT-NPIEvir9RONcu5XDyDGTF7cPdXQJ6KUkwf3E_aem_ocDdkmFXyUsq6oZEn09lGQ,Notices of rail line discontinuance | Canadian Transportation Agency,4.0,5.0,4.0,/notices-rail-line-discontinuance
https://otc-cta.gc.ca/eng/publication/flight-delays-and-cancellations-a-guide?fbclid=IwdGRleAQIZ-9leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeKaCXOMVesU5xPfgclOERXGub5jAdG2K2B2MA8CM-vZ67h3wfrLfM2Dekohs_aem_Go8ZzDBb2AK4nMCtEUeLsw,Flight Delays and Cancellations: A Guide | Canadian Transportation Agency,4.0,5.0,5.0,/publication/flight-delays-and-cancellations-a-guide
https://otc-cta.gc.ca/eng/publication/flight-delays-and-cancellations-a-guide?fbclid=IwdGRzaAM2ghdjbGNrAzaCEGV4dG4DYWVtAjExAAEek9MB0nxzajzeGofECiDcP1MSNDrpkxzyBltW3nRfrg22muSr_9NL9ImX8vM_aem_YxuolJPQ3BDzkbGNyNjxxA&sfnsn=wa,Flight Delays and Cancellations: A Guide | Canadian Transportation Agency,4.0,10.0,7.0,/publication/flight-delays-and-cancellations-a-guide
https://otc-cta.gc.ca/eng/publication/flight-delays-and-cancellations-a-guide?fbclid=IwZnRzaAPfDJFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEejgxSNyofmo47HxSO09hGWz2Sfabe-ioEHIPhMzWDMWkOX-pqkqo-NW5X7aI_aem_5ePEosZSHJki_S2Arg9Exw,Flight Delays and Cancellations: A Guide | Canadian Transportation Agency,4.0,5.0,5.0,/publication/flight-delays-and-cancellations-a-guide
https://otc-cta.gc.ca/eng/publication/flight-delays-and-cancellations-a-guide?hl=ko-KR,Flight Delays and Cancellations: A Guide | Canadian Transportation Agency,4.0,6.0,4.0,/publication/flight-delays-and-cancellations-a-guide
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?field_date_of_issuance_value%5Bvalue%5D=&cta_advanced_search_advanced=0&order=field_date_of_issuance&sort=asc&page=12,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,4.0,5.0,6.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/summaries-enforcement-actions?page=24,Notices of Violations issued by CTA's enforcement officers | Canadian Transportation Agency,4.0,5.0,5.0,/summaries-enforcement-actions
https://otc-cta.gc.ca/eng/accessible-transportation?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?jaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?jaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Accessible transportation | Canadian Transportation Agency,3.0,12.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=jaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=jaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable=javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,9.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisable1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,10.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisablejaVasCript:/*-/*%60/*%60/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisablejaVasCript:/*-/*`/*`/*%27/*%22/**/(/*%20*/oNcliCk=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%20)//%0D%0A%0d%0a//%3C/stYle/%3C/titLe/%3C/teXtarEa/%3C/scRipt/--!%3E%3CsVg/%3CsVg/oNloAd=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%3E%3E=true,Accessible transportation | Canadian Transportation Agency,3.0,12.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisablejavascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,9.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/accessible-transportation?wbdisablejavascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//`//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Accessible transportation | Canadian Transportation Agency,3.0,11.0,3.0,/accessible-transportation
https://otc-cta.gc.ca/eng/airline-labour-disruptions-what-passengers-should-know?%22%3E%3Cimg%20src=x%20onerror=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E=true,Airline labour disruptions – what passengers should know | Canadian Transportation Agency,3.0,17.0,3.0,/airline-labour-disruptions-what-passengers-should-know
https://otc-cta.gc.ca/eng/airline-labour-disruptions-what-passengers-should-know?1)%7Bwindow.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Airline labour disruptions – what passengers should know | Canadian Transportation Agency,3.0,8.0,3.0,/airline-labour-disruptions-what-passengers-should-know
https://otc-cta.gc.ca/eng/airline-labour-disruptions-what-passengers-should-know?1){window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Airline labour disruptions – what passengers should know | Canadian Transportation Agency,3.0,8.0,3.0,/airline-labour-disruptions-what-passengers-should-know
https://otc-cta.gc.ca/eng/airline-labour-disruptions-what-passengers-should-know?javascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=,Airline labour disruptions – what passengers should know | Canadian Transportation Agency,3.0,9.0,3.0,/airline-labour-disruptions-what-passengers-should-know
https://otc-cta.gc.ca/eng/airline-labour-disruptions-what-passengers-should-know?wbdisablejavascript:window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//%22//%60//%27//%22//--%3E%3C/style%3E%3C/select%3E%3C/noscript%3E%3C/noembed%3E%3C/template%3E%3C/title%3E%3C/textarea%3E%3C/script%3E%3Ciframe/srcdoc=%22%3Csvg/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E%22%3E%3Cframe/onload=window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()%3E*/%20window.top._tenable_wasscan_js_namespace_taint_tracer.log_execution_flow_sink()//=true,Airline labour disruptions – what passengers should know | Canadian Transportation Agency,3.0,9.0,3.0,/airline-labour-disruptions-what-passengers-should-know
https://otc-cta.gc.ca/eng/air-passenger-protection-regulations-highlights?ref=blog.halal-navi.com,Air Passenger Protection Regulations Highlights | Canadian Transportation Agency,3.0,4.0,4.0,/air-passenger-protection-regulations-highlights
https://otc-cta.gc.ca/eng/air-travel-complaints?hl=en-US,Access denied | Canadian Transportation Agency,3.0,5.0,3.0,/air-travel-complaints
https://otc-cta.gc.ca/eng/air-travel-complaints-form,Access denied | Canadian Transportation Agency,3.0,7.0,4.0,/air-travel-complaints-form
